Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function, 52 plus ,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks)
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_301,Gastroenterology, -   ,"1,087",969,89.10%,4,21.7
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_320,Cardiology, -   ,"2,772","2,758",99.50%,4.7,12.1
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_330,Dermatology, -   ,"3,543","3,198",90.30%,7.7,18.8
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_340,Thoracic Medicine, -   ,"1,221","1,099",90.00%,7.2,18.7
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_400,Neurology, -   ,"1,682","1,682",100.00%,5.7,12.3
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_410,Rheumatology, -   ,"1,775","1,723",97.10%,6.3,16.1
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_430,Geriatric Medicine, -   ,132,132,100.00%,4.2,10.2
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_502,Gynaecology, -   ,"3,735","3,430",91.80%,6.2,18.2
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,X01,Other,1,"24,141","20,186",83.60%,7.7,24.8
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery, -   ,736,678,92.10%,7.1,18
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology, -   ,"3,197","2,853",89.20%,7.9,21.3
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,4,"8,089","6,687",82.70%,8.7,25.3
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   ,"7,059","5,905",83.70%,8.7,22
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology, -   ,"10,512","8,570",81.50%,9,23.7
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery, -   ,"2,219","2,115",95.30%,6.7,16.6
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   ,727,679,93.40%,6.8,17.1
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   ,"1,158","1,071",92.50%,8.1,17.9
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   ,63,63,100.00%,6.9,16.3
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine, -   ,903,831,92.00%,8.5,18
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology, -   ,"1,092","1,015",92.90%,7.9,17.8
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology, -   ,"4,549","4,301",94.50%,8.9,17.5
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology, -   ,"4,570","4,113",90.00%,7.4,19.3
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   ,"1,238","1,229",99.30%,7.6,16.5
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology, -   ,"2,213","2,039",92.10%,8.2,18
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology, -   ,915,879,96.10%,6,15.9
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   ,418,412,98.60%,5.3,13
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology, -   ,"3,505","3,239",92.40%,7.6,17.9
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,X01,Other, -   ,"25,064","23,333",93.10%,7.1,17.7
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_100,General Surgery, -   ,"4,940","4,736",95.90%,7,16.9
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_101,Urology, -   ,"1,912","1,863",97.40%,7.3,16.1
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   ,"5,468","4,670",85.40%,7.7,23.4
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   , -   ,-,-
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   , -   ,-,-
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_140,Oral Surgery, -   ,317,304,95.90%,6.8,15.9
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   , -   ,-,-
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   ,544,521,95.80%,6.3,16.7
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   , -   ,-,-
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_300,General Medicine, -   ,860,852,99.10%,6,15.4
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_301,Gastroenterology, -   ,"1,412","1,339",94.80%,7,17.2
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_320,Cardiology, -   ,"1,839","1,756",95.50%,7.2,16.8
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   , -   ,-,-
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   ,"1,677","1,488",88.70%,8,20.5
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_400,Neurology, -   ,6,6,100.00%,-,-
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology, -   ,"1,265",988,78.10%,10,33.6
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   ,953,893,93.70%,6.8,17.5
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology, -   ,"2,450","2,279",93.00%,7.8,17.4
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,X01,Other, -   ,"1,840","1,769",96.10%,5.6,15.7
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery, -   ,"1,275","1,096",86.00%,7.7,23.3
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_101,Urology, -   ,"2,192","1,887",86.10%,7.9,22.4
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   ,"4,213","2,677",63.50%,12.7,35
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   ,"2,691","2,432",90.40%,6.2,19
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology, -   ,"4,302","3,088",71.80%,10.5,28.9
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery, -   ,"1,488","1,202",80.80%,10.6,24.4
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   ,639,573,89.70%,6.2,20.7
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   ,"1,574","1,314",83.50%,7.7,22.7
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   ,150,134,89.30%,7.8,19.5
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   , -   ,-,-
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology, -   ,986,913,92.60%,4.7,17.7
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology, -   ,"1,334","1,293",96.90%,5.3,13.9
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology, -   ,"1,119","1,078",96.30%,5.4,15.2
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   ,624,621,99.50%,5.9,12.8
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology, -   ,"1,977","1,367",69.10%,12.4,26.4
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology, -   ,750,700,93.30%,7.7,17.4
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   ,26,26,100.00%,5.4,11.9
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology, -   ,"1,732","1,589",91.70%,6.4,18.4
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,X01,Other, -   ,"6,013","5,208",86.60%,7.1,21.2
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   ,21,21,100.00%,2.5,11.7
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   ,109,102,93.60%,8.3,17.1
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_320,Cardiology, -   ,28,16,57.10%,11.5,28.8
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   ,9,8,88.90%,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_410,Rheumatology, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   , -   , -   , -   ,-,-
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,C_502,Gynaecology, -   ,58,58,100.00%,3.9,11.7
Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,X01,Other, -   ,64,64,100.00%,4.1,14.4
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_100,General Surgery, -   ,"1,602","1,454",90.80%,4.6,19.4
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_101,Urology, -   ,"1,094",973,88.90%,5.9,20
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   ,"3,479","3,272",94.10%,4.7,15.6
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   , -   ,-,-
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   , -   ,-,-
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_140,Oral Surgery, -   ,40,40,100.00%,3.4,8.9
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   , -   ,-,-
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   , -   ,-,-
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   , -   ,-,-
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_300,General Medicine, -   ,453,416,91.80%,5.5,18.4
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_301,Gastroenterology, -   ,912,850,93.20%,5.5,16.6
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_320,Cardiology, -   ,503,480,95.40%,5,14.7
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   , -   ,-,-
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   ,604,580,96.00%,5.5,14.6
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   , -   ,-,-
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_410,Rheumatology, -   ,335,327,97.60%,5.4,11.7
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   ,164,156,95.10%,4.2,12.9
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_502,Gynaecology, -   ,"1,200","1,120",93.30%,5.1,16.2
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,X01,Other, -   ,"1,343","1,238",92.20%,6.5,17.7
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_100,General Surgery, -   ,"5,021","3,900",77.70%,8.3,26.6
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_101,Urology, -   ,"2,303","1,833",79.60%,7.4,28.5
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics, -   ,"2,389","1,768",74.00%,9.3,28
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   ,"6,662","3,430",51.50%,17.4,37.5
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_130,Ophthalmology, -   ,"5,381","4,036",75.00%,9.3,30.2
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_140,Oral Surgery, -   ,"2,419","1,808",74.70%,10.3,26.3
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_150,Neurosurgery, -   ,"1,224",996,81.40%,7.3,26.3
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_160,Plastic Surgery, -   ,"3,343","1,900",56.80%,15.4,38.4
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery, -   ,297,221,74.40%,8.7,31.4
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_300,General Medicine, -   ,231,217,93.90%,5,15.8
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_301,Gastroenterology, -   ,"1,650","1,366",82.80%,7.9,23.6
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_320,Cardiology, -   ,"4,830","2,860",59.20%,14.5,34.1
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_330,Dermatology, -   ,"2,726","1,949",71.50%,10.7,31.1
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_340,Thoracic Medicine, -   ,"1,353",972,71.80%,9.3,30.4
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_400,Neurology, -   ,"1,956","1,597",81.60%,8.7,23.6
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_410,Rheumatology, -   ,899,673,74.90%,9.5,25.8
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_430,Geriatric Medicine, -   ,122,111,91.00%,7.3,18.6
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_502,Gynaecology,1,"3,266","2,176",66.60%,10.8,39.2
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,X01,Other, -   ,"6,771","5,167",76.30%,8.1,29.5
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_100,General Surgery, -   ,"3,565",,,6.8,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_101,Urology, -   ,"1,866",,,8.2,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   ,"3,805",,,6.7,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   ,"2,816",,,6.6,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_130,Ophthalmology,1,"2,955",,,6,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_140,Oral Surgery,1,"1,188",,,8.4,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   ,,,-,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_160,Plastic Surgery,1,498,,,12,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   ,,,-,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_300,General Medicine, -   ,187,,,6.5,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_301,Gastroenterology, -   ,"1,698",,,8,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_320,Cardiology, -   ,"1,308",,,7.8,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_330,Dermatology, -   ,534,,,5.9,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   ,586,,,6.4,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_400,Neurology, -   ,"1,207",,,8.9,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_410,Rheumatology, -   ,749,,,6,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   ,134,,,7.1,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_502,Gynaecology, -   ,"1,746",,,7.3,
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,X01,Other, -   ,"2,493",,,5.9,
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_100,General Surgery, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_101,Urology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_110,Trauma & Orthopaedics, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_130,Ophthalmology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_140,Oral Surgery, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_150,Neurosurgery, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_160,Plastic Surgery, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_170,Cardiothoracic Surgery, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_300,General Medicine, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_301,Gastroenterology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_320,Cardiology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_330,Dermatology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_340,Thoracic Medicine, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_400,Neurology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_410,Rheumatology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_430,Geriatric Medicine, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_502,Gynaecology, -   , -   , -   , -   ,-,-
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",X01,Other, -   ,184,184,100.00%,3.8,10.4
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_100,General Surgery, -   ,728,658,90.40%,7.7,20.3
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_101,Urology, -   ,"2,653","2,116",79.80%,8.9,25.7
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics, -   ,"2,848","2,284",80.20%,9.2,23.3
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   ,"4,029","2,584",64.10%,13,29
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology, -   ,"2,907","2,720",93.60%,7.5,17.5
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_140,Oral Surgery, -   ,"1,822","1,516",83.20%,8.1,21.9
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_150,Neurosurgery, -   , -   , -   , -   ,-,-
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_160,Plastic Surgery, -   ,"1,625","1,370",84.30%,8.6,22.6
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   , -   ,-,-
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_300,General Medicine, -   ,6,6,100.00%,-,-
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_301,Gastroenterology, -   ,"2,390","2,173",90.90%,6.3,19.2
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_320,Cardiology, -   ,828,755,91.20%,7.1,18.5
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_330,Dermatology, -   ,"1,432","1,234",86.20%,7.3,21.5
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_340,Thoracic Medicine, -   ,801,757,94.50%,6.4,17.2
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_400,Neurology, -   ,"1,125","1,064",94.60%,7.5,16.7
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_410,Rheumatology, -   ,730,667,91.40%,7.4,18.7
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_430,Geriatric Medicine, -   ,126,116,92.10%,5.4,18
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology, -   ,"2,454","1,996",81.30%,8,27.9
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,X01,Other, -   ,"7,490","6,873",91.80%,6,18.1
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   , -   ,-,-
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   , -   ,-,-
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   , -   ,-,-
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   , -   ,-,-
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   , -   ,-,-
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   , -   ,-,-
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   , -   ,-,-
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   , -   ,-,-
